interaction_id,mentee_id,mentor_id,interaction_type,session_duration_minutes,rating_given_by_user,helpfulness_score,match_success
16002,126,189,video_call,32,1,8,0
16003,1162,101,chat,18,4,2,1
16004,1023,29,chat,30,5,8,1
16005,14,190,chat,50,5,10,1
16006,265,487,video_call,35,4,4,0
16007,324,408,chat,50,4,10,0
16008,146,62,chat,52,2,10,0
16009,1216,298,video_call,31,5,8,0
16010,151,513,chat,28,2,6,0
16011,851,470,chat,50,4,10,1
16012,1353,966,video_call,25,3,2,0
16013,1865,83,chat,47,4,10,0
16014,177,934,chat,18,3,2,0
16015,1973,654,chat,14,3,4,0
16016,870,985,chat,47,5,8,1
16017,1841,457,chat,38,4,10,0
16018,1671,11,video_call,34,5,4,1
16019,1900,122,chat,57,1,6,0
16020,235,782,video_call,36,5,8,1
16021,86,298,chat,7,2,10,0
16022,482,313,video_call,5,2,2,0
16023,1794,104,video_call,28,3,8,0
16024,1541,653,chat,8,1,10,0
16025,456,13,chat,37,3,10,0
16026,1881,21,video_call,53,3,6,0
16027,773,15,chat,19,2,2,0
16028,245,964,video_call,7,2,4,0
16029,403,584,video_call,46,3,6,0
16030,106,253,chat,33,1,4,0
16031,1753,204,chat,21,4,4,1
16032,1131,76,video_call,55,1,10,0
16033,799,932,chat,45,4,4,0
16034,1873,88,chat,47,3,10,0
16035,779,50,chat,32,1,8,0
16036,1443,446,chat,22,4,2,1
16037,429,297,chat,46,5,4,1
16038,670,304,chat,26,1,6,0
16039,1714,502,video_call,6,3,10,0
16040,476,152,chat,46,5,8,1
16041,830,54,chat,19,1,2,0
16042,900,857,video_call,57,1,2,0
16043,1260,345,video_call,36,5,4,0
16044,1508,943,video_call,16,5,6,1
16045,1435,385,video_call,21,3,2,0
16046,155,438,video_call,49,1,8,0
16047,709,94,chat,46,1,4,0
16048,1056,154,video_call,15,4,4,1
16049,404,389,chat,37,5,4,0
16050,1474,897,chat,59,1,6,0
16051,308,35,chat,39,5,4,0
16052,298,390,chat,48,5,2,0
16053,1643,518,chat,10,3,10,0
16054,822,591,chat,7,5,6,0
16055,1778,939,chat,9,5,10,0
16056,1220,626,video_call,45,4,10,1
16057,1572,509,chat,31,1,6,0
16058,521,367,video_call,47,4,2,0
16059,904,54,video_call,10,2,8,0
16060,643,71,video_call,16,1,2,0
16061,863,208,chat,33,4,10,1
16062,830,318,chat,16,3,10,0
16063,1122,842,chat,29,5,6,1
16064,207,736,video_call,13,5,10,1
16065,427,785,chat,57,3,2,0
16066,535,251,video_call,11,5,6,1
16067,1810,895,chat,19,4,4,0
16068,668,920,video_call,27,2,2,0
16069,90,964,chat,46,2,2,0
16070,1111,29,chat,25,2,2,0
16071,69,791,video_call,15,3,10,0
16072,93,303,chat,28,3,8,0
16073,894,612,video_call,34,1,4,0
16074,707,579,chat,9,5,6,0
16075,1690,595,video_call,35,2,10,0
16076,617,485,video_call,14,4,2,1
16077,1232,156,chat,15,3,2,0
16078,1239,846,chat,39,2,4,0
16079,480,217,video_call,32,3,6,0
16080,1977,673,chat,54,4,2,1
16081,703,135,video_call,5,2,4,0
16082,1885,861,chat,44,4,2,1
16083,936,974,video_call,7,1,4,0
16084,1094,47,chat,54,3,2,0
16085,928,187,chat,39,5,10,1
16086,454,722,video_call,10,5,10,1
16087,1128,252,chat,24,1,6,0
16088,284,694,chat,46,4,6,1
16089,1806,396,video_call,45,3,8,0
16090,630,924,video_call,13,5,2,1
16091,1126,626,chat,5,5,2,1
16092,1401,183,chat,25,1,8,0
16093,1440,254,chat,15,2,10,0
16094,1100,924,video_call,60,2,6,0
16095,25,354,video_call,37,4,6,0
16096,192,133,video_call,25,5,6,1
16097,544,158,video_call,41,3,2,0
16098,1073,280,chat,22,4,4,0
16099,91,275,video_call,24,3,8,0
16100,1302,897,chat,16,4,4,0
16101,1636,249,video_call,57,1,2,0
16102,1317,522,video_call,37,2,10,0
16103,455,883,video_call,34,3,4,0
16104,1083,938,chat,54,4,4,1
16105,477,945,video_call,10,4,6,0
16106,251,970,chat,28,4,8,1
16107,389,450,chat,9,1,8,0
16108,283,811,chat,34,5,8,0
16109,1291,338,chat,20,2,6,0
16110,860,28,chat,47,4,2,1
16111,1816,140,video_call,11,5,4,1
16112,1475,798,chat,37,2,8,0
16113,1460,534,video_call,26,1,8,0
16114,1578,50,video_call,22,3,6,0
16115,1330,859,video_call,29,4,6,1
16116,1393,935,video_call,23,3,4,0
16117,366,776,video_call,15,5,4,1
16118,350,848,video_call,17,1,4,0
16119,1378,507,video_call,16,2,2,0
16120,617,311,chat,5,1,2,0
16121,560,364,video_call,24,3,6,0
16122,806,833,video_call,57,2,8,0
16123,1971,743,video_call,37,1,8,0
16124,315,496,video_call,22,2,4,0
16125,538,479,chat,15,1,6,0
16126,1769,943,chat,23,2,8,0
16127,786,932,video_call,45,5,4,1
16128,753,585,chat,56,5,6,1
16129,1531,809,chat,27,5,8,1
16130,1220,565,chat,32,5,6,0
16131,1977,244,video_call,5,5,8,1
16132,865,151,video_call,26,5,2,1
16133,437,784,video_call,37,2,6,0
16134,1525,874,chat,58,4,6,1
16135,1729,882,chat,49,4,6,1
16136,850,12,video_call,47,1,8,0
16137,874,663,video_call,22,3,2,0
16138,1850,244,video_call,42,4,2,0
16139,289,472,video_call,23,5,6,0
16140,1650,614,chat,44,3,2,0
16141,1574,571,chat,49,3,4,0
16142,893,329,chat,42,3,4,0
16143,902,957,video_call,28,4,6,1
16144,606,85,chat,37,4,6,1
16145,251,350,video_call,16,2,4,0
16146,1497,611,chat,9,5,6,1
16147,1152,612,chat,29,5,2,1
16148,1439,324,chat,5,5,10,1
16149,1220,64,chat,32,5,10,1
16150,761,477,chat,40,1,2,0
16151,619,748,chat,54,5,2,1
16152,28,886,video_call,29,4,10,1
16153,523,587,video_call,51,5,4,1
16154,1593,863,chat,22,5,8,0
16155,606,469,chat,15,2,10,0
16156,1618,66,chat,26,1,6,0
16157,832,191,chat,44,5,4,0
16158,287,607,chat,56,2,2,0
16159,559,212,video_call,11,4,2,1
16160,1705,425,video_call,52,4,6,1
16161,1310,784,chat,49,2,10,0
16162,1925,519,chat,29,5,6,1
16163,1941,350,chat,31,1,6,0
16164,36,675,chat,35,3,10,0
16165,1561,922,chat,28,2,10,0
16166,335,837,video_call,39,5,2,1
16167,84,353,chat,37,3,8,0
16168,1487,367,video_call,42,1,10,0
16169,1199,200,chat,38,1,6,0
16170,1119,921,video_call,8,4,8,0
16171,281,695,video_call,25,3,4,0
16172,817,25,video_call,53,3,6,0
16173,258,724,video_call,10,4,4,0
16174,1031,289,chat,14,4,6,1
16175,1640,708,chat,40,3,10,0
16176,745,35,chat,6,1,4,0
16177,1934,718,chat,13,2,4,0
16178,665,744,chat,52,1,6,0
16179,628,714,video_call,28,4,2,0
16180,1689,849,chat,13,1,10,0
16181,1810,661,video_call,14,1,2,0
16182,1331,106,video_call,21,1,4,0
16183,1957,371,chat,49,1,6,0
16184,1224,671,chat,5,2,4,0
16185,642,46,video_call,48,1,2,0
16186,216,631,chat,26,2,8,0
16187,175,502,video_call,38,2,8,0
16188,83,131,chat,12,2,6,0
16189,1156,131,chat,42,4,8,0
16190,515,47,video_call,33,1,10,0
16191,1773,708,video_call,54,1,2,0
16192,23,51,chat,42,3,4,0
16193,701,943,chat,7,1,4,0
16194,747,685,video_call,54,5,10,1
16195,1800,631,video_call,22,3,8,0
16196,788,974,chat,41,3,8,0
16197,1036,678,chat,44,2,8,0
16198,1433,770,video_call,10,4,2,1
16199,1366,265,chat,29,4,4,1
16200,882,229,video_call,37,5,4,1
16201,902,516,chat,29,5,4,1
16202,1065,654,chat,37,3,2,0
16203,807,441,video_call,32,2,6,0
16204,901,803,chat,23,5,6,1
16205,614,32,chat,22,1,8,0
16206,1097,202,video_call,12,3,4,0
16207,235,686,chat,34,2,4,0
16208,1638,531,video_call,60,2,4,0
16209,923,51,chat,26,3,6,0
16210,18,174,chat,23,1,4,0
16211,513,230,video_call,5,3,10,0
16212,1214,647,video_call,6,4,10,0
16213,1322,268,video_call,29,4,2,1
16214,502,389,chat,31,2,6,0
16215,1281,916,chat,13,5,6,1
16216,300,624,chat,60,5,2,1
16217,1403,98,video_call,6,1,4,0
16218,1520,934,video_call,52,4,10,1
16219,693,378,chat,25,2,2,0
16220,1516,90,chat,36,5,2,1
16221,1026,116,video_call,25,5,4,1
16222,1647,252,video_call,29,3,2,0
16223,772,512,video_call,15,1,6,0
16224,1159,191,video_call,55,4,10,0
16225,565,2,video_call,6,4,8,1
16226,719,693,video_call,13,1,2,0
16227,1199,560,chat,42,2,2,0
16228,1298,441,video_call,60,5,6,1
16229,1301,152,video_call,20,3,4,0
16230,1605,606,chat,59,1,2,0
16231,1051,857,chat,14,4,6,1
16232,1948,621,video_call,19,1,8,0
16233,706,443,video_call,17,4,4,0
16234,234,372,chat,46,5,6,1
16235,1844,312,video_call,52,4,10,1
16236,1120,568,chat,26,4,8,1
16237,254,768,chat,16,3,4,0
16238,228,923,chat,22,1,4,0
16239,1430,215,chat,19,5,4,0
16240,111,738,chat,28,4,6,1
16241,258,630,chat,6,2,8,0
16242,984,906,video_call,59,3,6,0
16243,320,327,video_call,10,4,2,0
16244,1011,475,chat,16,1,8,0
16245,1366,527,chat,51,2,10,0
16246,1595,465,video_call,54,4,6,1
16247,1759,642,video_call,10,2,4,0
16248,765,892,chat,37,2,8,0
16249,863,161,chat,19,5,8,1
16250,1127,1000,video_call,14,2,10,0
16251,673,203,video_call,14,1,6,0
16252,690,584,chat,16,2,4,0
16253,1850,810,video_call,11,3,10,0
16254,1449,991,video_call,7,3,2,0
16255,1115,747,chat,7,4,10,1
16256,257,168,video_call,8,5,10,1
16257,1422,517,chat,5,5,10,1
16258,100,43,video_call,19,5,10,0
16259,1254,103,video_call,52,2,4,0
16260,1829,33,video_call,30,1,10,0
16261,810,30,video_call,19,4,6,1
16262,821,883,video_call,15,4,10,0
16263,923,136,video_call,35,5,4,1
16264,1716,300,chat,43,4,10,1
16265,1186,116,video_call,15,2,2,0
16266,1183,782,video_call,33,5,10,0
16267,128,278,chat,59,4,2,1
16268,1178,913,video_call,43,3,10,0
16269,350,221,chat,44,2,2,0
16270,363,498,video_call,47,1,6,0
16271,1748,592,chat,38,1,6,0
16272,662,788,video_call,11,3,6,0
16273,449,4,video_call,11,1,8,0
16274,997,29,chat,11,2,2,0
16275,118,486,chat,20,3,4,0
16276,726,779,chat,48,2,4,0
16277,875,380,video_call,54,4,6,1
16278,543,622,video_call,13,5,4,1
16279,1691,318,video_call,24,5,2,1
16280,1057,343,chat,12,5,10,1
16281,831,331,chat,21,4,4,0
16282,1989,565,video_call,46,1,2,0
16283,1978,437,video_call,16,4,10,1
16284,370,388,video_call,37,1,2,0
16285,1692,329,video_call,33,1,8,0
16286,1089,581,video_call,18,2,2,0
16287,1833,499,video_call,10,3,8,0
16288,1897,476,chat,18,1,2,0
16289,1938,323,chat,8,3,6,0
16290,918,755,video_call,58,1,6,0
16291,502,844,video_call,14,4,8,1
16292,1271,674,video_call,47,5,4,1
16293,1902,282,video_call,22,2,10,0
16294,462,132,chat,15,1,2,0
16295,1240,339,chat,10,1,10,0
16296,1642,930,chat,13,5,8,1
16297,833,486,chat,23,2,8,0
16298,511,740,video_call,50,2,2,0
16299,415,162,chat,31,2,2,0
16300,1804,178,chat,22,1,6,0
16301,28,727,chat,28,1,8,0
16302,1886,685,video_call,52,5,8,1
16303,1620,156,video_call,30,1,8,0
16304,1205,226,chat,41,4,2,1
16305,633,406,chat,40,4,10,1
16306,968,865,chat,51,2,2,0
16307,1022,347,chat,6,3,8,0
16308,564,546,video_call,47,4,2,0
16309,431,777,video_call,17,4,8,1
16310,230,499,chat,56,5,2,0
16311,1970,419,chat,21,2,2,0
16312,1624,883,video_call,12,5,4,1
16313,716,578,chat,34,2,6,0
16314,1362,510,chat,60,2,2,0
16315,982,818,chat,49,1,8,0
16316,1338,257,chat,51,3,8,0
16317,48,859,video_call,26,4,6,1
16318,215,383,chat,44,4,2,1
16319,1548,156,video_call,19,3,4,0
16320,1433,561,video_call,8,5,8,1
16321,866,129,video_call,20,3,4,0
16322,1752,284,video_call,14,1,4,0
16323,1847,660,video_call,50,5,8,0
16324,1011,711,chat,18,2,6,0
16325,1164,942,chat,8,5,10,0
16326,498,890,chat,36,3,10,0
16327,765,635,video_call,24,3,4,0
16328,312,755,video_call,54,1,10,0
16329,525,691,video_call,44,3,6,0
16330,151,450,chat,42,1,2,0
16331,1003,77,chat,53,3,10,0
16332,1199,269,chat,8,3,4,0
16333,1401,952,chat,13,2,8,0
16334,1374,15,chat,57,4,10,1
16335,887,234,chat,23,1,8,0
16336,1029,861,chat,41,4,6,1
16337,1637,142,video_call,26,4,4,1
16338,1253,340,chat,50,4,6,0
16339,865,289,video_call,43,5,10,1
16340,1406,614,video_call,5,4,2,0
16341,576,407,chat,31,1,6,0
16342,1396,168,video_call,49,4,2,0
16343,1613,140,chat,36,1,4,0
16344,1803,903,video_call,26,2,2,0
16345,809,275,video_call,51,5,2,1
16346,163,744,chat,52,1,8,0
16347,886,577,video_call,25,3,10,0
16348,1248,110,video_call,60,2,2,0
16349,1740,126,chat,51,1,10,0
16350,177,322,chat,55,5,2,1
16351,1848,199,video_call,19,5,10,0
16352,4,860,chat,44,5,4,1
16353,1742,978,video_call,16,4,8,1
16354,831,72,video_call,14,5,10,0
16355,1318,748,chat,26,2,6,0
16356,960,438,chat,27,2,8,0
16357,545,256,chat,43,4,10,1
16358,691,141,chat,24,2,2,0
16359,1929,472,video_call,53,5,2,1
16360,547,729,chat,41,5,4,0
16361,775,224,chat,49,5,6,1
16362,642,836,video_call,25,2,8,0
16363,748,805,chat,41,5,2,1
16364,1295,345,video_call,53,1,6,0
16365,231,917,video_call,10,1,10,0
16366,1261,752,chat,57,2,8,0
16367,1170,700,video_call,27,5,6,1
16368,411,506,video_call,42,2,8,0
16369,1690,709,chat,32,5,6,0
16370,1405,879,video_call,46,5,4,0
16371,1469,5,video_call,42,3,8,0
16372,1513,227,video_call,54,2,6,0
16373,1694,287,chat,7,4,6,1
16374,1158,643,chat,31,4,6,1
16375,1943,157,chat,36,3,2,0
16376,851,813,video_call,34,2,2,0
16377,1196,946,chat,7,3,8,0
16378,1089,575,video_call,59,3,6,0
16379,790,704,chat,11,2,10,0
16380,1288,958,video_call,53,3,2,0
16381,1720,533,video_call,40,4,4,1
16382,1560,297,video_call,29,3,8,0
16383,1660,835,video_call,39,5,8,1
16384,596,587,video_call,46,4,2,1
16385,391,975,video_call,56,2,8,0
16386,1427,937,chat,46,5,8,1
16387,1821,196,video_call,52,1,6,0
16388,96,32,video_call,54,5,6,1
16389,798,345,chat,52,1,8,0
16390,691,286,chat,21,2,4,0
16391,434,218,chat,5,4,10,1
16392,1591,305,chat,13,5,8,1
16393,1356,225,video_call,11,3,4,0
16394,1176,720,chat,41,4,2,0
16395,925,642,video_call,37,5,6,0
16396,1113,754,video_call,40,5,4,1
16397,1237,820,video_call,48,5,6,1
16398,376,380,chat,35,2,6,0
16399,871,209,video_call,7,2,6,0
16400,696,552,chat,58,1,10,0
16401,1348,756,chat,17,1,10,0
16402,1169,954,chat,20,4,8,1
16403,607,505,video_call,26,3,8,0
16404,200,813,chat,12,2,2,0
16405,895,611,chat,35,1,8,0
16406,254,229,video_call,52,5,2,0
16407,1350,670,chat,38,3,4,0
16408,1011,711,video_call,51,3,6,0
16409,1963,32,chat,41,3,4,0
16410,1793,380,video_call,36,1,8,0
16411,256,887,video_call,40,5,4,1
16412,1915,254,video_call,33,2,4,0
16413,769,741,video_call,18,2,10,0
16414,1705,39,video_call,7,1,10,0
16415,685,623,chat,5,5,8,1
16416,727,32,video_call,18,3,8,0
16417,909,30,chat,34,4,4,1
16418,547,116,chat,8,2,4,0
16419,795,619,chat,32,2,2,0
16420,1280,279,chat,50,4,2,0
16421,1142,58,video_call,38,5,4,0
16422,1154,514,chat,17,4,8,0
16423,1967,107,video_call,37,2,2,0
16424,1137,996,chat,10,4,6,1
16425,69,994,chat,15,1,6,0
16426,1025,725,chat,55,5,2,1
16427,110,786,chat,9,2,10,0
16428,1508,847,video_call,26,1,8,0
16429,1740,912,video_call,16,1,6,0
16430,1439,661,chat,28,4,10,1
16431,865,906,video_call,10,3,8,0
16432,1949,569,chat,54,1,6,0
16433,1521,894,video_call,56,1,6,0
16434,248,430,chat,42,3,6,0
16435,408,625,video_call,54,1,10,0
16436,203,868,video_call,48,2,6,0
16437,1704,403,chat,47,5,10,1
16438,1104,891,video_call,36,1,8,0
16439,1009,241,video_call,41,5,4,1
16440,1901,182,video_call,38,2,2,0
16441,1301,980,video_call,13,1,6,0
16442,1904,154,video_call,22,5,6,0
16443,938,728,video_call,41,2,4,0
16444,1805,884,video_call,26,4,2,1
16445,1229,96,chat,7,4,6,1
16446,932,713,chat,19,2,2,0
16447,445,405,video_call,35,1,6,0
16448,1185,726,chat,7,2,8,0
16449,1708,962,chat,54,3,6,0
16450,971,652,chat,47,4,8,1
16451,243,767,chat,12,2,2,0
16452,1460,625,video_call,44,5,4,1
16453,1498,233,chat,52,4,10,1
16454,1615,43,video_call,27,1,8,0
16455,897,118,chat,58,4,8,1
16456,1091,714,chat,32,5,10,1
16457,1625,65,video_call,42,5,10,1
16458,421,270,video_call,44,1,6,0
16459,739,11,chat,36,2,4,0
16460,1513,419,chat,17,1,6,0
16461,852,156,chat,52,5,8,1
16462,1752,955,video_call,35,1,10,0
16463,1596,97,chat,24,2,10,0
16464,1057,257,chat,57,5,4,1
16465,1402,782,chat,5,3,10,0
16466,795,779,video_call,44,1,4,0
16467,419,9,chat,34,2,8,0
16468,1505,141,video_call,37,4,6,1
16469,606,367,video_call,55,2,10,0
16470,288,846,chat,39,3,10,0
16471,1884,64,video_call,50,3,8,0
16472,829,639,chat,37,5,4,1
16473,977,159,chat,11,1,10,0
16474,1225,432,chat,24,1,8,0
16475,348,560,chat,48,3,2,0
16476,1909,547,chat,46,3,4,0
16477,1225,843,chat,27,2,6,0
16478,710,173,video_call,57,5,6,1
16479,601,421,video_call,9,1,2,0
16480,1992,739,chat,27,5,8,0
16481,1527,731,chat,16,2,4,0
16482,1616,283,video_call,20,2,6,0
16483,331,424,video_call,37,5,10,1
16484,435,385,chat,12,5,6,1
16485,1468,284,chat,49,4,2,1
16486,828,392,video_call,44,4,4,1
16487,1276,386,chat,9,4,8,1
16488,1501,681,chat,34,1,8,0
16489,920,988,chat,42,1,4,0
16490,6,52,video_call,13,3,10,0
16491,1339,390,chat,17,4,2,1
16492,844,788,chat,6,5,2,0
16493,309,925,chat,31,4,2,0
16494,971,223,video_call,18,2,8,0
16495,1238,503,video_call,18,1,4,0
16496,1297,999,chat,9,3,2,0
16497,444,896,video_call,14,4,10,1
16498,1113,501,video_call,55,4,4,1
16499,1697,184,chat,54,3,4,0
16500,98,553,chat,8,1,4,0
16501,209,638,video_call,14,3,2,0
16502,828,660,chat,22,4,10,0
16503,1773,534,video_call,21,5,10,1
16504,404,649,video_call,33,3,10,0
16505,1447,309,chat,51,3,2,0
16506,768,147,video_call,54,2,2,0
16507,613,476,chat,24,5,10,1
16508,777,88,chat,24,4,4,1
16509,1509,405,chat,44,3,8,0
16510,231,527,video_call,23,3,10,0
16511,1254,543,chat,29,3,8,0
16512,317,364,chat,20,4,6,1
16513,1645,879,chat,25,4,2,0
16514,1203,773,video_call,17,2,10,0
16515,1189,754,video_call,25,1,8,0
16516,1852,782,video_call,60,2,2,0
16517,853,556,video_call,11,2,10,0
16518,288,933,chat,7,2,6,0
16519,1671,88,video_call,26,5,2,1
16520,93,882,chat,34,1,6,0
16521,179,327,video_call,60,3,10,0
16522,1501,394,video_call,12,4,2,1
16523,961,948,video_call,17,2,10,0
16524,1200,922,video_call,11,1,2,0
16525,1594,548,video_call,46,4,10,1
16526,623,63,chat,46,5,4,1
16527,573,780,chat,43,5,10,1
16528,1452,637,video_call,48,1,10,0
16529,730,537,video_call,22,3,6,0
16530,1860,811,video_call,17,1,8,0
16531,1625,243,video_call,35,2,4,0
16532,710,609,chat,34,3,2,0
16533,271,891,video_call,51,3,4,0
16534,1013,430,chat,38,2,10,0
16535,298,689,chat,59,1,2,0
16536,1426,280,video_call,6,4,2,0
16537,81,90,chat,31,2,4,0
16538,1190,102,video_call,45,4,6,0
16539,1020,985,chat,46,3,6,0
16540,1272,210,video_call,14,5,4,1
16541,1363,945,chat,57,3,4,0
16542,1827,196,video_call,40,5,4,1
16543,1429,41,chat,41,5,10,1
16544,1157,306,chat,7,4,4,0
16545,284,80,video_call,32,4,2,0
16546,1241,178,video_call,16,3,10,0
16547,888,252,video_call,28,4,10,1
16548,856,616,video_call,34,3,6,0
16549,1373,299,video_call,20,2,2,0
16550,1054,111,chat,48,1,2,0
16551,1329,234,video_call,7,1,2,0
16552,1896,761,chat,40,5,10,0
16553,221,877,chat,56,3,4,0
16554,613,775,video_call,21,5,6,1
16555,691,755,chat,12,2,6,0
16556,1767,316,chat,29,2,10,0
16557,34,452,video_call,57,5,8,1
16558,643,693,chat,12,5,2,0
16559,1601,177,chat,46,5,2,1
16560,87,74,video_call,35,2,6,0
16561,1404,115,chat,27,1,4,0
16562,1043,570,chat,17,2,10,0
16563,135,456,chat,27,3,10,0
16564,1099,718,chat,31,2,8,0
16565,731,452,chat,33,4,10,0
16566,403,173,video_call,45,5,8,1
16567,418,210,chat,14,4,6,0
16568,1401,540,video_call,33,2,2,0
16569,125,296,chat,9,4,6,1
16570,1972,627,video_call,25,1,8,0
16571,1940,696,video_call,33,2,4,0
16572,1416,821,chat,8,2,2,0
16573,628,168,video_call,36,2,2,0
16574,1263,609,video_call,19,4,4,1
16575,271,524,video_call,17,3,6,0
16576,1513,825,video_call,44,1,8,0
16577,248,179,video_call,51,2,2,0
16578,322,800,chat,18,1,2,0
16579,1642,481,video_call,19,2,6,0
16580,1748,560,chat,22,3,6,0
16581,124,932,chat,11,2,8,0
16582,1783,289,chat,8,3,6,0
16583,523,816,video_call,7,3,8,0
16584,1519,185,chat,53,2,10,0
16585,1329,869,chat,24,5,4,1
16586,1171,719,video_call,55,2,4,0
16587,1712,996,video_call,10,3,4,0
16588,1858,682,video_call,38,2,4,0
16589,499,156,video_call,10,5,8,0
16590,1940,773,chat,15,4,6,1
16591,792,56,video_call,34,5,8,1
16592,182,971,video_call,19,5,6,1
16593,1722,63,chat,8,2,4,0
16594,1000,269,video_call,5,1,4,0
16595,1052,681,video_call,55,5,6,0
16596,464,391,video_call,10,3,8,0
16597,1315,927,video_call,34,1,4,0
16598,1139,732,chat,33,4,4,1
16599,853,4,video_call,18,2,8,0
16600,1761,799,video_call,32,2,6,0
16601,1184,578,video_call,55,4,8,1
16602,30,140,video_call,52,1,8,0
16603,1574,339,video_call,38,1,2,0
16604,657,251,chat,13,1,8,0
16605,1968,975,video_call,13,5,8,1
16606,323,107,video_call,41,5,8,1
16607,556,487,video_call,17,2,6,0
16608,174,532,video_call,15,5,2,0
16609,1444,386,chat,8,4,4,1
16610,439,428,video_call,59,2,10,0
16611,197,958,chat,37,4,10,0
16612,778,512,chat,34,1,2,0
16613,62,892,video_call,48,5,4,0
16614,1338,766,video_call,5,4,8,0
16615,746,871,chat,18,1,8,0
16616,1237,380,chat,14,5,6,1
16617,1425,86,chat,44,1,6,0
16618,1114,671,video_call,55,1,10,0
16619,189,18,video_call,20,4,8,1
16620,671,972,video_call,45,5,4,0
16621,471,226,chat,34,5,10,0
16622,923,798,video_call,9,3,10,0
16623,1785,632,video_call,30,3,8,0
16624,584,658,chat,37,4,10,1
16625,1814,483,video_call,46,2,6,0
16626,976,303,chat,19,2,10,0
16627,1640,480,video_call,17,3,2,0
16628,1554,260,video_call,42,2,10,0
16629,1257,686,video_call,10,5,8,0
16630,1786,881,chat,16,1,2,0
16631,1765,926,video_call,36,3,10,0
16632,878,289,chat,52,2,2,0
16633,773,509,chat,47,2,4,0
16634,1151,289,video_call,37,1,10,0
16635,355,407,chat,48,3,10,0
16636,1949,20,video_call,9,1,4,0
16637,1859,537,video_call,11,2,2,0
16638,1963,818,video_call,21,3,8,0
16639,1533,214,video_call,8,2,10,0
16640,914,234,chat,42,5,4,0
16641,1534,313,video_call,17,2,10,0
16642,326,796,video_call,19,2,10,0
16643,427,856,video_call,31,5,6,0
16644,117,769,chat,10,3,8,0
16645,420,585,video_call,28,1,4,0
16646,3,239,chat,57,5,4,0
16647,1435,69,video_call,60,2,2,0
16648,420,816,chat,14,2,10,0
16649,1175,589,chat,49,1,10,0
16650,1356,765,video_call,57,3,4,0
16651,258,379,chat,26,1,10,0
16652,585,720,chat,31,3,6,0
16653,739,432,video_call,18,2,8,0
16654,1744,360,chat,25,2,2,0
16655,1306,350,chat,24,2,6,0
16656,960,606,chat,28,4,6,1
16657,317,487,video_call,17,2,10,0
16658,1264,613,chat,8,3,4,0
16659,354,62,chat,12,1,4,0
16660,247,985,chat,51,1,6,0
16661,1561,219,chat,41,4,6,1
16662,1919,572,chat,17,2,8,0
16663,1918,135,chat,11,4,6,1
16664,1257,855,chat,40,2,8,0
16665,844,623,video_call,35,1,8,0
16666,589,149,video_call,46,4,6,0
16667,960,324,video_call,47,4,8,1
16668,628,972,video_call,28,1,2,0
16669,1434,573,video_call,32,3,10,0
16670,1120,495,chat,9,1,10,0
16671,807,899,chat,21,4,8,1
16672,444,905,video_call,29,2,8,0
16673,1257,492,video_call,32,4,10,1
16674,1483,379,chat,10,3,6,0
16675,123,254,video_call,40,5,4,0
16676,307,299,chat,26,2,8,0
16677,1933,421,chat,40,1,4,0
16678,1141,964,chat,31,1,6,0
16679,1663,376,chat,22,3,2,0
16680,1767,115,chat,54,3,6,0
16681,1597,596,chat,37,2,10,0
16682,1364,929,video_call,10,3,8,0
16683,33,607,chat,45,4,6,1
16684,283,723,chat,30,4,4,1
16685,7,519,chat,25,3,6,0
16686,452,752,chat,54,3,6,0
16687,1195,232,chat,24,4,10,1
16688,1141,518,chat,52,4,10,1
16689,417,526,chat,58,5,2,1
16690,995,124,chat,33,4,4,0
16691,1209,310,video_call,30,2,4,0
16692,690,745,video_call,56,5,8,1
16693,829,804,chat,34,4,10,0
16694,109,589,video_call,50,4,8,1
16695,214,469,chat,16,1,2,0
16696,341,233,video_call,44,2,10,0
16697,93,165,video_call,6,1,6,0
16698,648,33,video_call,57,4,4,1
16699,609,869,chat,5,1,10,0
